text,label
- the true definition - #Iran hosting a conference against extremist!  ,1
Hmm...Scott Mitchell v Tony O'Shea or Phil Taylor v Raymond van Barneveld...what a difficult decision!!!  #DartsWorldChampionship #PDC ,1
"@FlTNESS:Let's go workout! That jiggle is not going to jiggle itself away #ThingsYouSayToYourBestFriend"" this is so us  @dearrcatherine """,1
@crystalluxmore they can be assured you'll recommend them! ,1
@CarlosDenWA great Christmas present . Unreal what the alcohol industry will do to lure young people. #sad#nosocialconscience ,1
Such a great damn day. ,1
work Wednesday-Sunday .. #yay  #moneytho 😩😭💰😒 ,1
father sent me down to buy ingredients cos he wanna fry some noodles up i remembered everything else but the noodles #somuchwin ,1
Oh well^^ looks like we are back to square 1. Batie and Bridge. This is going to go so well    #BoldandBeautiful ,1
"@antoineraps: @edifyin how the fuck are you up now? Ho! Saturnalia nigga"" """,1
@KarenLawford: Adding #traditional makes the statement #legit #justbecause ,1
@PolicePoliceACP To the officer's defense...that was a very scary looking phone.  #BlackLivesMatter ,1
@LariatOfHestia: Gavy is one rude motherfucker. *Subtweets me* *Calls me a motherfucker* #Irony ,1
@UKLabour ||How dare @David_Cameron not pass legislation to force people to catch buses on those routes. Should be a life in jail.|| ,1
Christmas shopping take 2^^ the weekends attempt was a waste of time so lets try again #CantWait ,1
She said nope^^ I'm only getting gift cards...ones she bought using her credit card points. . ,1
@thei100 @Independent Nice smile ,1
I'm so glad I'm sick today. | #bullcrap ,1
walking in this was fun   ,1
We hold these kids back.....  #RUT340 ,1
@OpineJ There's no personal responsibility anymore. You can't expect anyone to think. ,1
I hate it when my mind keeps drifting to someone who no longer matters in life.  #dislike ,1
I just love being in charge of comp music :grinning_face: ,1
@DuaneBougard: Been friendzoned too many times in my life^^ the perks of being the good guy #Sarcasm #Lifeall my life this has happened ,1
Hangovers and work...  RT @TheChrisStuckey What is your favorite thing about Monday? ,1
Lol. Imagine being gay and working in a fudge packing factory. ,1
Listening to a guy who decimated his team explaining to another how to build teams... hahahahaha aaaah.  #tragedy ,1
"Lawyer on train to other lawyer talking about ceiling ad- who would even read that? No one's going to notice that thing..."" """,1
Shawn still hasn't follow me....and I'm okay with it ,1
"And all I wanna do is blast music and get ready for my trip but my second"" roommate is sleeping and I suffer from being considerate """,1
@manicsue: You want to see something Irish!!Of all the reasons to be closed 😂😂😂   ,1
Will put corporate racism and sexism back where it belongs: Face-to-face  @RachelFeintzeig: Execs think twice  ,1
.@NSRoadsPolicing @StEdsPolice oh look an Audi driver breaking the law...how strange ,1
#PTIUKGoNawazGoCampaign||Show up at the peaceful protest infront of Lancaster house to greet our PM with respect || ,1
Is there even math cells? if there is they're not working ahhh hahaha #mathisfun ,1
Woke up crying because of the nightmare I had... gonna be a great day ,1
I just love working on Christmas and spending it alone 6 hours away from my family! ,1
First day skiing #killedit  #iwasshit #tignes #seasonlife  ,1
Oh materialism^^ how I've missed you. ,1
Girl put your records on. Tell me your favorite song.  #inasong #myfav ,1
Thanks to #TeamIpswich ED for making the news crew and I so welcome this morning^^ as they always do. #BlackFriday filming #ItWasQuiet ,1
"I love getting woken up by my body just to say I know you were comfortable sleeping.. But here's something you don't want anyway"" """,1
Americans love guns more than ever!  #Chicago #Detroit examples of strict #gunlaws yet have the most crime ,1
@Only1Neets Probably a Nigerian. ,1
Oh god I just so happens that i love really LOVE slow internet #slowinternet ,1
Twitter is dead. #ThanksFinals ,1
make up hours sound fun. ,1
When your  is so advanced people actually think you are #stupid..   ,1
Yay for Fire Alarms at 3AM  ,1
OH you're just gonna wait till new years to start working out? #thatscool ,1
@MikeLoBurgio @BarackObama protecting the namesake of a #PalinSpawn ,1
Another day just livin the dream  #needmoremoney ,1
@lauraaball_ Prepare to get mucked  #imissedu ,1
@deWaardSara You can afford stocks? Teachers make SO MUCH money it's crazy! ,1
Two hour drive this morning with the instructor.  Oh yes..  #scaredshitless #yikes ,1
WAIT the GA I have a crush on and emailed me and told me it was great to have me in class :smiling_face_with_heart-shaped_eyes::heavy_black_heart::face_throwing_a_kiss: he totally loves me ,1
Woke up to find out my vehicle insurance went up $22 a month!! Merry Christmas to me...  :unamused_face: ,1
I just drank a healthy^^ homemade^^ all fruit smoothie...in a @Budweiser beer glass.  ,1
People these days are so loving^^ accepting^^ and nonjudgmental. It's great. ,1
I love it when work tells me they don't need me to come in :information_desk_person::face_with_tears_of_joy::loudly_crying_face::loudly_crying_face::loudly_crying_face: ,1
: When the vapours that are emitted by cleansing solvents are emitted by contaminating chemicals. #Cleansing=#Contaminating #Vapour ,1
Should I buy these? And become a full time hipster? Lol! #NOT.....  ,1
@KCChiefs did you think that only making 100 was going to be enough? ,1
2 days off the next two weeks. 3 in the new yr. Love working over xmas.  #needthemoney ,1
what a good time to start voting again  #BestNewArtist Fifth Harmony ,1
Comcast^^ greatest customer service on the planet  #comcastistheworst  ,1
Just paid $2.59 for gas! #ThanksObama  ,1
Dear () #Spain's gov and Catalan Police^^ congrats you managed to accomplish the impossible: Go even lower than #Greece #Operaci�nPandora ,1
@JordanHavlin11 @Ziggi_M missing the bants at work today  #ha #ha #ha #shitbants ,1
Getting ready to ship surplus ink cartridges out to Nunavut communities- yup that's a great use of time/resources! #sofulfilled ,1
So kind of occ health to book my tb skin test on my day off uni. I am thrilled ,1
This should be fun next spring.   ,1
@greateranglia really well done. Another short formation^^ so I get to stand for the 3rd day in a row from Kel to LLS 7:18. Thanks ,1
More  in winning a sweet hamper at a Christmas fete the day after a jellybean damaged a tooth! ,1
Ahhh Finals week.... I'll throw a kegger at my house for all the survivors :skull::skull::skull: #Motivating  #RIP ,1
Such a fun day in the lib studying Econ for 14 hours.. can't wait to do it again tomorrow  #ThisIsMiserable ,1
"Dear Dr. Diaz^^ gravity does not exist^^ Einstein got it wrong. I wrote a book explaining my theory^^ let me know if you want to read it"" """,1
Lots if love for #Miranda ,1
Workaholics: if you're sick^^ don't let that stop you from bringing your germs into the office. We all appreciate your commitment. ,1
@SR_Duncan @JojoKaliski I love how JoJo has kept it classy.... ,1
Quel domage  RT @CFL_News: No Canada: Bills in TO series^^ which was a colossal flop^^ has been cancelled  #CFL #NFL ,1
I am so ready for Monday. 🙆  ,1
@BillPowers9  but if we all hold hands and sing Kumbaya they won't hate us! ,1
Really love when the @DASHBus  is over five minutes late on the cold days. Feels like Metro! ,1
Photo: Cheers! #vodka #mother #energy #drink #tipsy #on #one #drink #Cadbury  #alcoholic #Friday...  ,1
wow^^ look at you hotshot.  #isthatajoke ,1
@EthanSnaps Just what the Bears need... A sense of urgency at QB position^^ using top pick at QB position ,1
Wow thanks for the good vibes right before my exam^^ parents. ,1
@LizardPatrol wow u brought down xbox live arnt you amazing  why don't you do something more productive like grow up ,1
On a good note^^ only 49 more days until #Scandal.  :crying_face::crying_face: ,1
Wow I love having 3 essays due in the next 3 weeks ,1
@Sanisanko Sig-ni-fi-cant witter ,1
Fuse blown in the media room! Too much hallway vacuuming. Chaos about to break loose. #CanCup ,1
@GIBiz @MonsieurHutt Porn!? Where where?? Move that naked woman^^ I can't see where the porn is!| #games ,1
".@ShawnaTova Computing^^ the Internet^^ personal computers & smart phones were all invented by that pond scum""  @addictionguy """,1
Wow I love school   ,1
@maryeags everyone just wants to be you your just sooooo cool ,1
FINALLY TAKEN To the gir love  #heartbroken 12~19~14 ,1
@YankeesWFAN @Ken_Rosenthal trading a SP for a defense-only SS? Brilliant trade. ,1
@SurianibteAbu if it got the attention of the smartass to comment that.. Didnt it work anyway??  ,1
I love waking up late and sick during dead week. #thebest ,1
way to prove that women are more than just breasts & an ass...  :unamused_face: ,1
waking up congested/not being able to breathe is a great feeling.  :expressionless_face: ,1
Just got the message I need to start working at another location. Brilliant!  now rushing towards second location. Oh god I hate Mondays ,1
.Thanks to Kanye^^ McCartney will finally get that big break he's been waiting for. No more dumpster diving for him.  #caring ,1
"@jwalmsley10 very clever jack! Changed the word big"" to ""no""^^go to bed feeling like you've made a difference to society #youareagenius """,1
*gasp* The girls are at a rehearsal studio today? You don't say... Hmmm wonder what on earth for? :frog_face::hot_beverage:?  #MTVStars Little Mix ,1
There's nothing better than the feeling of being loved :unamused_face: lol nothing :thumbs_up_sign: ,1
When you're sick and you feel bad for your cells cause they're fighting hard for you. #blessed #appreciative  #kinda ,1
Digital drumsticks^^ thanks Grandma and Grandpa   ,1
Math presentation^^ ap history test^^ ap science test^^ and whatever the hell we're doing in Asgill... Today should be fun! ,1
How DARE somebody exercise their freedom to protest and freedom of speech. ,1
OH and now the District line has major signal failures and delays FANTASTIC!!! ,1
SEC crew doing some quality officiating in the penn state game. . How do you miss that terrible block in the back? ,1
Lol well done swans ,1
@ScottishFA @RaeComm @ChampionsLeague sure that will end well ,1
Hashtags are great idk why everyone stopped using them #jk  #bye ,1
On my TL I see a Somerholic that unfollowed me tweeting retweet if you're a Somerholic to see how many are there.also i'm not allowed ,1
.@JaniceDean^^ Michael Bloomberg will be wearing his speedo for the #GlobalWarming with his bodyguards.  @FoxNews ,1
Obama's $1^^176^^120.90 in Taxpayer Funded Costs to Attend Political Fundraisers in Los Angeles^^ San Francisco  ,1
LOL.. Micromax is promising that service?   ,1
hit 1000 follower on instagram^^ ive officially made it in life ,1
Look! It's a white Christmas after all!  #MinnesotaProblems  ,1
"@JoeUnseen @NBAtheist |Colored?"" |Don't they prefer ""negro"" now?| """,1
Library computer has frozen again #shocker ,1
BJP-CONGRESS nt disclosing detail of 3600 cr. donation received^^still Media/Bhakts questioning AAP  #MufflerMan  ,1
My last final today then straight to my surgeons #WhatAGoodWeek ,1
Remember when I ran 14 miles on 90 min of sleep this summer? I've got a 14+ hour day on about two hours of sleep. This'll be fun. ,1
I was going 2 post my opinions on#obama#cuba but i will save it ^^ till after his #speech. #peacemaker ,1
Good thing we have an ace like Clay Bucholz who is proven to be durable and consistent.............. HAHA. ,1
@ambika1900 @sankrant @CChristineFair @JTMondal @Al_Muwa7id Christian Europe translated Islamic manuscripts #Irony  ,1
"@KbJ5: Things to complain about on Christmas day. ""I have a pimple in my ear"" @Delakotze #ThanksObama""  #LegitReasonToComplain """,1
Left home at 7.30am and still trying to get to work. I just want to cry!! #happymonday ,1
It's pretty amazing that in 'The Land of the Free'^^ people are debating if we should feel safe around our police. ,1
@whittmj1128 @Johnubacon @SamWebb77 this is true^^ the Patriots^^ Packers^^ or Broncos could suddenly need a new coach  #itshappening ,1
